pair_name,priority,category,example_id,audio_filename,question,options_text,answer_label,audio_prediction,noaudio_prediction,audio_parse_status,noaudio_parse_status,audio_raw_prediction,noaudio_raw_prediction,n_options,audio_is_correct,noaudio_is_correct
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,168086.mp3__4,168086.mp3,"What happens immediately after this event first appears: ""The bike chain makes a sound while in motion without pedaling.""?","A. The sound of someone pedaling a bike harder and faster. | B. This is the last event, no immediate event after. | C. A bicycle passes by. | D. The sound of pedaling a bike with metallic creaking from the chains. | E. Rhythmic thumps that slowly intensify.",B,D,D,exact-label,exact-label,D,D,5,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,169127.mp3__3,169127.mp3,"What happens immediately after this event first appears: ""A tree creaks and cracks as it falls, with the sounds gradually increasing in intensity, including branches snapping and the tree breaking apart, followed by a loud crash as it hits the ground.""?","A. Leaves rustling and scattering on the ground, creating gentle swooshing and noisy sounds. | B. This is the last event, no immediate event after. | C. A chainsaw roars loudly and continuously while cutting. | D. A chainsaw's starter cord is pulled, the chainsaw sputters briefly and starts, followed by a few revs. | E. A chainsaw's starter cord is pulled twice suddenly, causing the engine to sputter.",A,B,B,exact-label,exact-label,B,B,5,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,170582.mp3__4,170582.mp3,"What happens immediately after this event first appears: ""A dog barks loudly.""?","A. A dog barks continuously in the distance. | B. A camel grunts loudly. | C. A camel grunts. | D. A camel grunts loudly with periodic gaps. | E. This is the last event, no immediate event after.",E,D,D,exact-label,exact-label,D,D,5,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,170984.mp3__0,170984.mp3,"What happens immediately after this event first appears: ""A door creaks deeply as it slowly opens.""?","A. This is the last event, no immediate event after. | B. A door creaks with a jazzy, trumpet-like tone as it slowly opens. | C. A gust of wind blows, creating a whooshing sound. | D. An object creaks intermittently as the wind blows. | E. An object falls onto a metal surface, producing a sharp clanging sound.",D,B,B,exact-label,exact-label,B,B,5,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,170984.mp3__3,170984.mp3,"What happens immediately after this event first appears: ""An object falls onto a metal surface, producing a sharp clanging sound.""?","A. An object creaks intermittently as the wind blows. | B. A door creaks with a jazzy, trumpet-like tone as it slowly opens. | C. This is the last event, no immediate event after. | D. A gust of wind blows, creating a whooshing sound. | E. A door creaks deeply as it slowly opens.",B,C,C,exact-label,exact-label,C,C,5,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,170984.mp3__4,170984.mp3,"What happens immediately after this event first appears: ""A door creaks with a jazzy, trumpet-like tone as it slowly opens.""?","A. A door creaks deeply as it slowly opens. | B. A gust of wind blows, creating a whooshing sound. | C. An object falls onto a metal surface, producing a sharp clanging sound. | D. An object creaks intermittently as the wind blows. | E. This is the last event, no immediate event after.",E,A,A,exact-label,exact-label,A,A,5,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,171130.mp3__3,171130.mp3,"What happens immediately after this event first appears: ""A man whistles loudly and cheerfully for a short time.""?","A. This is the last event, no immediate event after. | B. A man is speaking into a microphone indoors. | C. A person is clapping indoors. | D. People clap rhythmically and loudly, with the sound echoing briefly indoors before gradually fading. | E. Musical instruments play rhythmically and melodically with a soft echo indoors.",C,D,D,exact-label,exact-label,D,D,5,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,171130.mp3__4,171130.mp3,"What happens immediately after this event first appears: ""A person is clapping indoors.""?","A. This is the last event, no immediate event after. | B. People clap rhythmically and loudly, with the sound echoing briefly indoors before gradually fading. | C. A man is speaking into a microphone indoors. | D. Musical instruments play rhythmically and melodically with a soft echo indoors. | E. A man whistles loudly and cheerfully for a short time.",A,B,B,exact-label,exact-label,B,B,5,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,172364.mp3__3,172364.mp3,"What happens immediately after this event first appears: ""Locking and unlocking a door.""?","A. Footsteps running on stairs. | B. This is the last event, no immediate event after. | C. Metallic clicking of a door locking with keys jangling, followed by rhythmic footsteps and a hurried rush as someone runs outdoors. | D. A metallic sound of a lock hanging on a door before locking. | E. Metallic click of a door locking.",A,C,C,exact-label,exact-label,C,C,5,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,172364.mp3__4,172364.mp3,"What happens immediately after this event first appears: ""Footsteps running on stairs.""?","A. A metallic sound of a lock hanging on a door before locking. | B. This is the last event, no immediate event after. | C. Metallic click of a door locking. | D. Metallic clicking of a door locking with keys jangling, followed by rhythmic footsteps and a hurried rush as someone runs outdoors. | E. Locking and unlocking a door.",B,D,D,exact-label,exact-label,D,D,5,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,174444.mp3__2,174444.mp3,"What happens immediately after this event first appears: ""A woman is shouting in the distance.""?","A. A man is yelling. | B. A woman shouting. | C. A woman is yelling in the distance. | D. Birds chirping and singing in the distance. | E. This is the last event, no immediate event after.",B,C,C,exact-label,exact-label,C,C,5,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,174444.mp3__3,174444.mp3,"What happens immediately after this event first appears: ""A woman shouting.""?","A. A man is yelling. | B. Birds chirping and singing in the distance. | C. This is the last event, no immediate event after. | D. A woman is shouting in the distance. | E. A woman is yelling in the distance.",E,D,D,exact-label,exact-label,D,D,5,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,174444.mp3__4,174444.mp3,"What happens immediately after this event first appears: ""A woman is yelling in the distance.""?","A. A woman is shouting in the distance. | B. This is the last event, no immediate event after. | C. Birds chirping and singing in the distance. | D. A woman shouting. | E. A man is yelling.",B,A,A,exact-label,exact-label,A,A,5,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,175618.mp3__3,175618.mp3,"What happens immediately after this event first appears: ""A hammer is clunking on iron in the background.""?","A. This is the last event, no immediate event after. | B. A pneumo-hammer is hammering continuously. | C. The sound of iron rumpling in the background. | D. Someone is speaking. | E. Motor running in the background.",D,B,B,exact-label,exact-label,B,B,5,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,175618.mp3__4,175618.mp3,"What happens immediately after this event first appears: ""Someone is speaking.""?","A. This is the last event, no immediate event after. | B. The sound of iron rumpling in the background. | C. A hammer is clunking on iron in the background. | D. Motor running in the background. | E. A pneumo-hammer is hammering continuously.",A,B,B,exact-label,exact-label,B,B,5,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,17615.mp3__3,17615.mp3,"What happens immediately after this event first appears: ""A dog barks with occasional pauses.""?","A. A dog barks. | B. A fire siren is blasting its tone. | C. A dog barks quietly with occasional pauses. | D. This is the last event, no immediate event after. | E. A dog barks loudly with occasional pauses.",C,A,A,exact-label,exact-label,A,A,5,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,17615.mp3__4,17615.mp3,"What happens immediately after this event first appears: ""A dog barks quietly with occasional pauses.""?","A. A dog barks with occasional pauses. | B. A fire siren is blasting its tone. | C. A dog barks loudly with occasional pauses. | D. This is the last event, no immediate event after. | E. A dog barks.",D,A,A,exact-label,exact-label,A,A,5,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,106603.mp3__2,106603.mp3,"What happens immediately after this event first appears: ""A dryer running at maximum speed.""?","A. The dryer slows down and stops. | B. A dryer spinning at maximum speed. | C. A dryer is making a thumping sound. | D. This is the last event, no immediate event after.",A,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,106819.mp3__2,106819.mp3,"What happens immediately after this event first appears: ""Someone is speaking indoors in German.""?","A. Multiple people laughing repeatedly. | B. A person is speaking German indoors. | C. This is the last event, no immediate event after. | D. A person is laughing repeatedly.",A,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,106819.mp3__3,106819.mp3,"What happens immediately after this event first appears: ""Multiple people laughing repeatedly.""?","A. A person is laughing repeatedly. | B. Someone is speaking indoors in German. | C. A person is speaking German indoors. | D. This is the last event, no immediate event after.",D,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,108959.mp3__3,108959.mp3,"What happens immediately after this event first appears: ""A car horn sounds in the distance.""?","A. A car door clicks. | B. This is the last event, no immediate event after. | C. An ambulance siren in the distance. | D. Soft wind rumbling.",B,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,110955.mp3__2,110955.mp3,"What happens immediately after this event first appears: ""A boy shouts while someone speaks in the background.""?","A. This is the last event, no immediate event after. | B. A child screams while adults talk in the background at a party. | C. A child screams briefly as adults talk to each other at a party, followed by applause. | D. Adults clap their hands while people talk in the background.",D,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,110955.mp3__3,110955.mp3,"What happens immediately after this event first appears: ""Adults clap their hands while people talk in the background.""?","A. This is the last event, no immediate event after. | B. A boy shouts while someone speaks in the background. | C. A child screams while adults talk in the background at a party. | D. A child screams briefly as adults talk to each other at a party, followed by applause.",A,D,D,exact-label,exact-label,D,D,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,111003.mp3__3,111003.mp3,"What happens immediately after this event first appears: ""Calm waves moving in the distance.""?","A. Heavy and loud rainfall. | B. Steady beach ambiance with soft environmental sounds. | C. Raindrops hitting a surface subtly. | D. This is the last event, no immediate event after.",D,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,113326.mp3__2,113326.mp3,"What happens immediately after this event first appears: ""A pneumatic hiss sounds as the bus door opens, accompanied by the steady hum of the idling engine.""?","A. The engine idles steadily. | B. An idling bus engine with a short release of air. | C. This is the last event, no immediate event after. | D. The steady hum of an idling engine.",A,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,113326.mp3__3,113326.mp3,"What happens immediately after this event first appears: ""The engine idles steadily.""?","A. This is the last event, no immediate event after. | B. A pneumatic hiss sounds as the bus door opens, accompanied by the steady hum of the idling engine. | C. The steady hum of an idling engine. | D. An idling bus engine with a short release of air.",A,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,114285.mp3__2,114285.mp3,"What happens immediately after this event first appears: ""A washing machine pump is operating.""?","A. The drum of a washing machine turns slowly. | B. This is the last event, no immediate event after. | C. The drum of a washing machine accelerates. | D. A washing machine pump operates constantly in the background.",C,D,D,exact-label,exact-label,D,D,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,114491.mp3__2,114491.mp3,"What happens immediately after this event first appears: ""Trees shaking due to heavy winds.""?","A. Wind blowing through a forest. | B. This is the last event, no immediate event after. | C. Wind gradually picks up speed and then gradually slows down. | D. Wind gradually speeds up in a forest.",C,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,114491.mp3__3,114491.mp3,"What happens immediately after this event first appears: ""Wind gradually picks up speed and then gradually slows down.""?","A. Wind blowing through a forest. | B. Trees shaking due to heavy winds. | C. Wind gradually speeds up in a forest. | D. This is the last event, no immediate event after.",D,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,116769.mp3__2,116769.mp3,"What happens immediately after this event first appears: ""Irregular clapping with breaks in between.""?","A. Quiet and slow clapping. | B. Slow and irregular clapping. | C. This is the last event, no immediate event after. | D. Only a few people are clapping quickly.",A,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,122065.mp3__1,122065.mp3,"What happens immediately after this event first appears: ""A train horn sounds in the distance.""?","A. Clear and loud cricket sounds in the background. | B. A loud, high-pitched noise of a very fast passenger train passing by. | C. Gentle noise of a distant train with loud cricket sounds. | D. This is the last event, no immediate event after.",B,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,122088.mp3__3,122088.mp3,"What happens immediately after this event first appears: ""Thunder rolls, gradually decreasing in loudness.""?","A. This is the last event, no immediate event after. | B. Thunder rolls, increasing in loudness over time. | C. Muffled and distant wind and rain sounds. | D. Thunder rolls loudly.",A,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,124557.mp3__3,124557.mp3,"What happens immediately after this event first appears: ""A hollow metallic object is struck, producing a high-pitched thumping sound.""?","A. This is the last event, no immediate event after. | B. Water splashing loudly and continuously indoors. | C. A hollow metallic object is struck, producing a low thumping sound. | D. A machine whirrs and clacks consistently with a soft chopping sound in the background.",A,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,125678.mp3__2,125678.mp3,"What happens immediately after this event first appears: ""Muffled sound of a large machine.""?","A. Ambient noise from a construction site. | B. A high-pitched, steady metallic sound. | C. Loud metallic sound. | D. This is the last event, no immediate event after.",C,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,125678.mp3__3,125678.mp3,"What happens immediately after this event first appears: ""Loud metallic sound.""?","A. A high-pitched, steady metallic sound. | B. Muffled sound of a large machine. | C. Ambient noise from a construction site. | D. This is the last event, no immediate event after.",D,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,12642.mp3__2,12642.mp3,"What happens immediately after this event first appears: ""Someone speaks loudly in a public space, then quietly from a short distance.""?","A. People talking in a public space with varying volume and muffled voices. | B. Someone is walking on a hard surface, producing loud, bright, and repeated footsteps. | C. This is the last event, no immediate event after. | D. A person plays a loud saxophone with echoing sound, alternating between muffled and bright tones.",B,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,12642.mp3__3,12642.mp3,"What happens immediately after this event first appears: ""Someone is walking on a hard surface, producing loud, bright, and repeated footsteps.""?","A. People talking in a public space with varying volume and muffled voices. | B. Someone speaks loudly in a public space, then quietly from a short distance. | C. A person plays a loud saxophone with echoing sound, alternating between muffled and bright tones. | D. This is the last event, no immediate event after.",D,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,127621.mp3__2,127621.mp3,"What happens immediately after this event first appears: ""Water flowing down a stream.""?","A. Water flowing. | B. This is the last event, no immediate event after. | C. Water flowing downstream. | D. A stream of water pouring.",C,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,127621.mp3__3,127621.mp3,"What happens immediately after this event first appears: ""Water flowing downstream.""?","A. Water flowing. | B. Water flowing down a stream. | C. A stream of water pouring. | D. This is the last event, no immediate event after.",D,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,127990.mp3__1,127990.mp3,"What happens immediately after this event first appears: ""An animal is eating, making munching sounds.""?","A. An animal is munching. | B. This is the last event, no immediate event after. | C. Birds tweeting. | D. An animal grunts or squeals repeatedly.",C,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,127990.mp3__3,127990.mp3,"What happens immediately after this event first appears: ""An animal is munching.""?","A. An animal is eating, making munching sounds. | B. Birds tweeting. | C. An animal grunts or squeals repeatedly. | D. This is the last event, no immediate event after.",D,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,128888.mp3__1,128888.mp3,"What happens immediately after this event first appears: ""A drum is being played with a steady beat indoors.""?","A. A drum beats once. | B. A drum is played with a steady beat indoors. | C. A man breathes in shortly in the background. | D. This is the last event, no immediate event after.",C,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,130367.mp3__3,130367.mp3,"What happens immediately after this event first appears: ""Wind blows loudly in the distance, increasing then decreasing in volume.""?","A. This is the last event, no immediate event after. | B. Someone is riding a bike outdoors. | C. A bike is being ridden outdoors with the freewheel. | D. A bicycle gear spins, emitting a rhythmic mechanical noise at a stable volume.",A,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,131210.mp3__3,131210.mp3,"What happens immediately after this event first appears: ""A sharp clap.""?","A. Muffled feminine inhaling sound. | B. This is the last event, no immediate event after. | C. Footsteps muffled. | D. Muffled sounds of clothing rustling.",B,D,D,exact-label,exact-label,D,D,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,132074.mp3__3,132074.mp3,"What happens immediately after this event first appears: ""A brief metallic sound.""?","A. This is the last event, no immediate event after. | B. A ventilator whirrs loudly in a steady pattern. | C. A shrill alarm is sounding. | D. People talking with muffled voices in the background.",A,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,133048.mp3__1,133048.mp3,"What happens immediately after this event first appears: ""A sewing machine is running.""?","A. The sound of a sewing machine stopping. | B. This is the last event, no immediate event after. | C. An intense sewing machine sound. | D. A sewing machine sound fading away.",D,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,133048.mp3__3,133048.mp3,"What happens immediately after this event first appears: ""The sound of a sewing machine stopping.""?","A. A sewing machine is running. | B. A sewing machine sound fading away. | C. This is the last event, no immediate event after. | D. An intense sewing machine sound.",C,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,134070.mp3__1,134070.mp3,"What happens immediately after this event first appears: ""Wind chimes tinkle softly, creating light metallic sounds in a quiet environment.""?","A. Wind chimes start with a loud, clear tinkling sound and slowly quiet down, producing irregular and rhythmic tones in a quiet environment. | B. This is the last event, no immediate event after. | C. Wind chimes tinkle once, producing soft and light metallic sounds. | D. Wind chimes tinkle twice, making soft and light metallic sounds.",D,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,135776.mp3__1,135776.mp3,"What happens immediately after this event first appears: ""A table being moved.""?","A. This is the last event, no immediate event after. | B. The sound of a table being moved. | C. Someone is speaking. | D. Children are speaking.",C,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,135776.mp3__3,135776.mp3,"What happens immediately after this event first appears: ""The sound of a table being moved.""?","A. This is the last event, no immediate event after. | B. Someone is speaking. | C. Children are speaking. | D. A table being moved.",A,D,D,exact-label,exact-label,D,D,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,136424.mp3__1,136424.mp3,"What happens immediately after this event first appears: ""A woman is talking.""?","A. A woman is yelling. | B. This is the last event, no immediate event after. | C. A woman is speaking. | D. An alarm beeps repeatedly.",A,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,137230.mp3__3,137230.mp3,"What happens immediately after this event first appears: ""Water flowing from a faucet.""?","A. Water dripping quietly from a faucet. | B. Water flowing through pipes. | C. This is the last event, no immediate event after. | D. Water dripping quietly.",C,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,138014.mp3__3,138014.mp3,"What happens immediately after this event first appears: ""People talking quietly in the background.""?","A. Steady engine noise from a ship. | B. People talking in the distance. | C. This is the last event, no immediate event after. | D. Boat engine noises.",C,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,14.mp3__1,14.mp3,"What happens immediately after this event first appears: ""A man is laughing.""?","A. This is the last event, no immediate event after. | B. Music is playing in the background. | C. People are speaking. | D. A man laughs.",B,D,D,exact-label,exact-label,D,D,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,141778.mp3__3,141778.mp3,"What happens immediately after this event first appears: ""An ambulance siren sounds quietly in the distance.""?","A. Low-frequency highway sounds in the distance. | B. A dog whines quietly indoors. | C. A dog is crying indoors. | D. This is the last event, no immediate event after.",D,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,143115.mp3__2,143115.mp3,"What happens immediately after this event first appears: ""A woman speaking clearly as a motorcycle engine passes by on the street.""?","A. A woman is speaking clearly outdoors on the street. | B. This is the last event, no immediate event after. | C. Street movement with constant ambient noise and occasional honking sounds. | D. A truck honks loudly.",D,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,143115.mp3__3,143115.mp3,"What happens immediately after this event first appears: ""A truck honks loudly.""?","A. A woman speaking clearly as a motorcycle engine passes by on the street. | B. Street movement with constant ambient noise and occasional honking sounds. | C. A woman is speaking clearly outdoors on the street. | D. This is the last event, no immediate event after.",D,A,A,exact-label,exact-label,A,A,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,146706.mp3__3,146706.mp3,"What happens immediately after this event first appears: ""Slow footsteps.""?","A. This is the last event, no immediate event after. | B. Car sound increases as it approaches and then decreases gradually. | C. Water is dripping continuously outdoors. | D. People speaking calmly outdoors.",A,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,148326.mp3__3,148326.mp3,"What happens immediately after this event first appears: ""An echoing bass sound.""?","A. A squeaky short sound repeats rhythmically. | B. An elevator operates with the deep, steady sound of a chain rolling that slowly fades at the end. | C. A small girl shouts once with an echoing sound. | D. This is the last event, no immediate event after.",D,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,149444.mp3__2,149444.mp3,"What happens immediately after this event first appears: ""Adult males are conversing nearby.""?","A. An adult male is speaking. | B. This is the last event, no immediate event after. | C. Two people are conversing nearby. | D. A baby is crying faintly in the distance.",A,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,149444.mp3__3,149444.mp3,"What happens immediately after this event first appears: ""An adult male is speaking.""?","A. This is the last event, no immediate event after. | B. Adult males are conversing nearby. | C. Two people are conversing nearby. | D. A baby is crying faintly in the distance.",A,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,150017.mp3__0,150017.mp3,"What happens immediately after this event first appears: ""A young creature emits a haunted screech that increases and then decreases in volume.""?","A. Indistinct spooky sounds. | B. This is the last event, no immediate event after. | C. Haunted screaming from a few young creatures increases in volume and then decreases. | D. An indistinct haunted sound in the background.",D,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,150327.mp3__3,150327.mp3,"What happens immediately after this event first appears: ""Cutlery clinking in the background.""?","A. Eastern European pop music is playing. | B. This is the last event, no immediate event after. | C. Cutlery being used in the background. | D. Multiple people are talking simultaneously.",B,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,151005.mp3__3,151005.mp3,"What happens immediately after this event first appears: ""A wooden floor creaks quietly.""?","A. A drill is operating loudly. | B. A power tool is making a loud noise. | C. Footsteps on a wooden floor. | D. This is the last event, no immediate event after.",D,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,152658.mp3__2,152658.mp3,"What happens immediately after this event first appears: ""The car exhaust is making noise.""?","A. This is the last event, no immediate event after. | B. Keys clanking. | C. A car engine starts. | D. Car engine running.",D,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,152658.mp3__3,152658.mp3,"What happens immediately after this event first appears: ""Car engine running.""?","A. The car exhaust is making noise. | B. This is the last event, no immediate event after. | C. A car engine starts. | D. Keys clanking.",B,C,C,exact-label,exact-label,C,C,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,153534.mp3__3,153534.mp3,"What happens immediately after this event first appears: ""Wind noises with varying loudness and irregular rhythm.""?","A. Air raid sirens ringing continuously loudly at the same frequency. | B. Birds make various sounds at different distances in an irregular pattern. | C. This is the last event, no immediate event after. | D. Air raid sirens fade slowly at different distances.",C,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,153543.mp3__3,153543.mp3,"What happens immediately after this event first appears: ""Motor vehicles rumble as they approach, gradually becoming louder.""?","A. A metallic screeching sound is heard softly in the distance. | B. Motor vehicles drive past, producing a loud rumbling sound that slowly fades away. | C. Motor vehicles pass by in the distance, producing a low rumbling sound. | D. This is the last event, no immediate event after.",D,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,153580.mp3__3,153580.mp3,"What happens immediately after this event first appears: ""A church bell rings intermittently in the distance.""?","A. Soft wind blowing. | B. A church bell rings in the distance. | C. This is the last event, no immediate event after. | D. Birds singing and chirping outside.",C,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,155130.mp3__1,155130.mp3,"What happens immediately after this event first appears: ""Average traffic passing by with indistinguishable cars and faint human voices in the background.""?","A. This is the last event, no immediate event after. | B. Cars and trucks pass by, alternating between becoming very quiet and then a bit louder, with faint human voices in the background. | C. Cars pass by, with the noise of engines and tires on the road. | D. A truck passes by, with the engine and tires making noise on the road.",D,B,B,exact-label,exact-label,B,B,4,False,False
audio-flamingo-3__vs__audio-flamingo-3-no-audio,1,both_wrong_same_pred,155130.mp3__3,155130.mp3,"What happens immediately after this event first appears: ""Cars and trucks pass by, alternating between becoming very quiet and then a bit louder, with faint human voices in the background.""?","A. Cars pass by, with the noise of engines and tires on the road. | B. This is the last event, no immediate event after. | C. Average traffic passing by with indistinguishable cars and faint human voices in the background. | D. A truck passes by, with the engine and tires making noise on the road.",B,C,C,exact-label,exact-label,C,C,4,False,False
